State,Year,Crop,Area,Rain,Production
5,2002,39,80000,274.7,312000
5,2002,84,1000,274.7,3000
5,2002,101,100,274.7,100
5,2002,97,100,274.7,100
5,2002,105,1000,274.7,1000
5,2002,50,85000,274.7,379000
5,2002,52,5000,274.7,310000
5,2003,78,200,424.6,200
5,2003,30,1000,424.6,3000
5,2003,39,83000,424.6,364000
5,2003,97,100,424.6,100
5,2003,105,1000,424.6,1000
5,2003,50,85000,424.6,367000
5,2003,52,4000,424.6,250000
5,2004,78,200,351.7,200
5,2004,30,1000,351.7,4000
5,2004,39,85000,351.7,371000
5,2004,84,1000,351.7,3000
5,2004,97,100,351.7,100
5,2004,105,1000,351.7,2000
5,2004,50,85000,351.7,417000
5,2004,52,2000,351.7,140000
5,2005,78,200,552,200
5,2005,39,85000,552,361000
5,2005,105,1000,552,1000
5,2005,50,84000,552,369000
5,2005,52,2000,552,151000
5,2006,78,100,647.7,100
5,2006,30,1000,647.7,4000
5,2006,39,84000,647.7,340000
5,2006,105,1000,647.7,1000
5,2006,50,85000,647.7,348000
5,2007,30,1000,594.8,3000
5,2007,39,84000,594.8,383000
5,2007,105,1000,594.8,1000
5,2007,50,85000,594.8,429000
5,2008,78,200,717.1,200
5,2008,57,2000,717.1,2000
5,2008,30,1000,717.1,4000
5,2008,39,85000,717.1,363000
5,2008,50,85000,717.1,376000
5,2009,78,100,361.2,100
5,2009,57,1000,361.2,1000
5,2009,30,1000,361.2,3000
5,2009,39,86000,361.2,391000
5,2009,50,85000,361.2,419000
5,2009,52,200,361.2,15000
5,2010,39,87000,451.5,366000
5,2010,50,85000,451.5,417000
5,2011,39,86000,705.2,364000
5,2011,50,85000,705.2,449000
5,2011,52,2,705.2,151000
5,2012,30,1000,493.6,4000
5,2012,39,86000,493.6,384000
5,2012,105,1000,493.6,1600
5,2012,103,1000,493.6,2200
5,2012,50,85000,493.6,440000
5,2012,70,11700,493.6,10000
5,2012,52,3000,493.6,258000
5,2013,30,1000,586.6,4000
5,2013,39,86000,586.6,351000
5,2013,105,1000,586.6,1200
5,2013,50,84000,586.6,427000
5,2013,52,3000,586.6,243000
5,2014,30,1000,382.7,4000
5,2014,39,86000,382.7,374000
5,2014,84,1000,382.7,3200
5,2014,105,1000,382.7,1600
5,2014,50,84000,382.7,340000
5,2014,52,3000,382.7,264000
5,2011,52,1,705.2,73000
5,2012,57,1000,493.6,1000
5,2012,45,112000,493.6,292000
5,2012,70,11700,493.6,11400
5,2012,39,85000,493.6,291000
5,2012,84,3000,493.6,12000
5,2012,101,1300,493.6,1900
5,2012,105,6000,493.6,8200
5,2012,50,208000,493.6,972000
5,2012,52,1000,493.6,82000
5,2013,45,98000,586.6,310000
5,2013,70,17000,586.6,14600
5,2013,41,4000,586.6,3000
5,2013,39,92000,586.6,293000
5,2013,84,3000,586.6,12000
5,2013,101,11000,586.6,14000
5,2013,105,6000,586.6,8800
5,2013,50,211000,586.6,1039000
5,2014,45,98000,382.7,251000
5,2014,41,1000,382.7,1000
5,2014,39,97000,382.7,297000
5,2014,84,2000,382.7,7400
5,2014,101,9000,382.7,9600
5,2014,105,5000,382.7,6900
5,2014,50,206000,382.7,913000
5,1997,78,200,690.1,100
5,1997,39,252000,690.1,910000
5,1997,20,1800,690.1,700
5,1997,84,4000,690.1,14000
5,1997,101,2100,690.1,2300
5,1997,105,20000,690.1,19000
5,1997,50,422000,690.1,1677000
5,1997,45,153000,690.1,209000
5,1997,41,12500,690.1,8700
5,1997,52,8000,690.1,530000
5,1998,78,200,588.6,100
5,1998,45,138000,588.6,189000
5,1998,41,10600,588.6,6500
5,1998,39,275000,588.6,922000
5,1998,20,1800,588.6,800
5,1998,101,2800,588.6,2200
5,1998,105,7000,588.6,7000
5,1998,50,354000,588.6,1567000
5,1998,52,7000,588.6,460000
5,1999,78,200,364.4,200
5,1999,45,119000,364.4,257000
5,1999,17,1000,364.4,1000
5,1999,41,9900,364.4,5800
5,1999,39,280000,364.4,982000
5,1999,20,2400,364.4,1200
5,1999,84,4000,364.4,14000
5,1999,101,1000,364.4,1000
5,1999,105,12000,364.4,15000
5,1999,50,374000,364.4,1738000
5,1999,52,8000,364.4,570000
5,2000,78,100,405.3,100
5,2000,45,114000,405.3,341000
5,2000,41,5600,405.3,4400
5,2000,39,248000,405.3,898000
5,2000,20,2700,405.3,1700
5,2000,84,5000,405.3,17000
5,2000,101,1900,405.3,2200
5,2000,34,100,405.3,100
5,2000,50,378000,405.3,1705000
5,2000,52,8000,405.3,530000
5,2001,78,200,441,200
5,2001,45,143000,441,325000
5,2001,41,4400,441,2300
5,2001,39,230000,441,864000
5,2001,20,2900,441,1200
5,2001,84,3000,441,9000
5,2001,101,2000,441,1500
5,2001,105,1100,441,1400
5,2001,50,383000,441,1661000
5,2001,52,9000,441,520000
5,2002,78,200,274.7,200
5,2002,45,121000,274.7,293000
5,2002,17,100,274.7,100
5,2002,41,2600,274.7,1800
5,2002,59,200,274.7,100
5,2002,39,234000,274.7,824000
5,2002,20,2600,274.7,700
5,2002,84,4000,274.7,12000
5,2002,101,1700,274.7,1700
5,2002,105,16000,274.7,14000
5,2002,50,369000,274.7,1470000
5,2002,70,8100,274.7,6000
5,2002,52,9000,274.7,460000
5,2003,78,300,424.6,300
5,2003,45,117000,424.6,440000
5,2003,17,100,424.6,100
5,2003,41,2700,424.6,2700
5,2003,59,400,424.6,200
5,2003,39,244000,424.6,903000
5,2003,20,1800,424.6,800
5,2003,84,4000,424.6,13000
5,2003,101,1600,424.6,1600
5,2003,105,12000,424.6,17000
5,2003,50,383000,424.6,1586000
5,2003,70,7400,424.6,5600
5,2003,52,6000,424.6,280000
5,2004,78,200,351.7,200
5,2004,45,133000,351.7,548000
5,2004,17,100,351.7,100
5,2004,41,2600,351.7,2000
5,2004,59,100,351.7,100
5,2004,39,238000,351.7,941000
5,2004,20,1700,351.7,700
5,2004,84,4000,351.7,13000
5,2004,101,1300,351.7,1200
5,2004,105,15000,351.7,16000
5,2004,50,386000,351.7,1599000
5,2004,70,8500,351.7,6700
5,2004,52,2000,351.7,140000
5,2005,78,200,552,200
5,2005,45,140000,552,614000
5,2005,17,100,552,100
5,2005,41,1900,552,1400
5,2005,59,100,552,100
5,2005,39,236000,552,956000
5,2005,20,1700,552,700
5,2005,84,4000,552,15000
5,2005,101,1300,552,1400
5,2005,96,100,552,100
5,2005,105,13000,552,13000
5,2005,50,386000,552,1569000
5,2005,70,7900,552,5700
5,2005,52,1000,552,76000
5,2006,78,200,647.7,200
5,2006,45,151000,647.7,648000
5,2006,66,100,647.7,100
5,2006,41,2000,647.7,1600
5,2006,39,235000,647.7,948000
5,2006,20,1500,647.7,600
5,2006,84,5000,647.7,17000
5,2006,101,1300,647.7,1300
5,2006,96,100,647.7,100
5,2006,105,8000,647.7,9000
5,2006,50,389000,647.7,1587000
5,2006,70,6000,647.7,4400
5,2007,78,200,594.8,200
5,2007,45,139000,594.8,472000
5,2007,70,95,594.8,80
5,2007,66,100,594.8,100
5,2007,41,2300,594.8,1600
5,2007,39,243000,594.8,1010000
5,2007,20,1500,594.8,500
5,2007,84,4000,594.8,14000
5,2007,101,12000,594.8,13000
5,2007,105,4000,594.8,5000
5,2007,50,395000,594.8,1785000
5,2008,78,100,717.1,100
5,2008,45,120000,717.1,484000
5,2008,70,125,717.1,95
5,2008,66,100,717.1,100
5,2008,41,1800,717.1,1600
5,2008,39,260000,717.1,1051000
5,2008,20,1700,717.1,500
5,2008,84,5000,717.1,18000
5,2008,101,13000,717.1,15000
5,2008,96,1000,717.1,1000
5,2008,105,4000,717.1,7000
5,2008,50,395000,717.1,1849000
5,2009,78,200,361.2,200
5,2009,45,126000,361.2,417000
5,2009,70,125,361.2,88
5,2009,66,100,361.2,100
5,2009,41,1600,361.2,1400
5,2009,39,262000,361.2,964000
5,2009,20,1200,361.2,500
5,2009,84,4000,361.2,13000
5,2009,101,13000,361.2,15000
5,2009,105,5000,361.2,9000
5,2009,50,395000,361.2,1636000
5,2009,52,100,361.2,6000
5,2010,57,1000,451.5,1000
5,2010,45,116000,451.5,382000
5,2010,41,1400,451.5,1000
5,2010,39,258000,451.5,954000
5,2010,20,800,451.5,500
5,2010,84,3000,451.5,11000
5,2010,101,1100,451.5,1500
5,2010,105,5000,451.5,9000
5,2010,50,397000,451.5,1850000
5,2010,70,8700,451.5,8000
5,2011,45,124000,705.2,339000
5,2011,41,15000,705.2,13000
5,2011,39,257000,705.2,889000
5,2011,20,13000,705.2,6000
5,2011,84,3000,705.2,12000
5,2011,101,10000,705.2,13000
5,2011,97,1000,705.2,700
5,2011,105,5000,705.2,8000
5,2011,50,394000,705.2,1969000
5,2012,78,100,493.6,100
5,2012,45,1000,493.6,3000
5,2012,41,900,493.6,900
5,2012,39,182000,493.6,766000
5,2012,20,700,493.6,300
5,2012,105,1000,493.6,900
5,2012,50,185000,493.6,911000
5,2012,52,1000,493.6,67000
5,2013,45,1000,586.6,3000
5,2013,70,400,586.6,400
5,2013,41,4000,586.6,3000
5,2013,39,183000,586.6,766000
5,2013,20,5000,586.6,3000
5,2013,50,189000,586.6,1001000
5,2013,52,2000,586.6,170000
5,2014,45,1000,382.7,3000
5,2014,70,13700,382.7,10600
5,2014,41,3000,382.7,2000
5,2014,39,189000,382.7,733000
5,2014,20,4000,382.7,1000
5,2014,96,1000,382.7,900
5,2014,50,188000,382.7,877000
5,2014,52,2000,382.7,150000
5,1997,78,100,690.1,100
5,1997,30,14000,690.1,23000
5,1997,39,181000,690.1,509000
5,1997,20,2300,690.1,600
5,1997,23,2300,690.1,800
5,1997,101,200,690.1,200
5,1997,97,700,690.1,500
5,1997,105,3000,690.1,3000
5,1997,50,194000,690.1,729000
5,1997,52,19000,690.1,980000
5,1998,30,14000,588.6,31000
5,1998,39,187000,588.6,465000
5,1998,20,2500,588.6,900
5,1998,23,2700,588.6,1300
5,1998,101,100,588.6,100
5,1998,37,100,588.6,100
5,1998,97,500,588.6,300
5,1998,96,400,588.6,300
5,1998,105,1000,588.6,2000
5,1998,50,108000,588.6,465000
5,1998,52,15000,588.6,840000
5,1999,30,13000,364.4,27000
5,1999,39,198000,364.4,561000
5,1999,20,2400,364.4,800
5,1999,23,1900,364.4,1000
5,1999,101,100,364.4,100
5,1999,37,100,364.4,100
5,1999,97,500,364.4,400
5,1999,96,500,364.4,300
5,1999,105,4000,364.4,4000
5,1999,50,213000,364.4,929000
5,1999,52,16000,364.4,1100000
5,2000,30,13000,405.3,28000
5,2000,39,191000,405.3,569000
5,2000,20,2900,405.3,700
5,2000,101,300,405.3,300
5,2000,37,100,405.3,100
5,2000,97,1000,405.3,800
5,2000,34,500,405.3,400
5,2000,50,217000,405.3,924000
5,2000,52,18000,405.3,1220000
5,2001,30,14000,441,29000
5,2001,39,194000,441,571000
5,2001,20,2600,441,800
5,2001,101,400,441,300
5,2001,37,100,441,100
5,2001,97,900,441,700
5,2001,105,300,441,300
5,2001,50,217000,441,1011000
5,2001,52,23000,441,1570000
5,2002,30,12000,274.7,18000
5,2002,39,189000,274.7,547000
5,2002,20,1800,274.7,600
5,2002,23,2000,274.7,1100
5,2002,101,400,274.7,500
5,2002,97,800,274.7,700
5,2002,105,3000,274.7,3000
5,2002,50,206000,274.7,784000
5,2002,52,25000,274.7,1700000
5,2003,30,13000,424.6,31000
5,2003,39,193000,424.6,587000
5,2003,20,1800,424.6,500
5,2003,23,2400,424.6,1000
5,2003,101,400,424.6,300
5,2003,97,600,424.6,500
5,2003,105,3000,424.6,3000
5,2003,50,219000,424.6,952000
5,2003,52,22000,424.6,1320000
5,2004,78,100,351.7,100
5,2004,30,15000,351.7,35000
5,2004,59,100,351.7,0
5,2004,39,202000,351.7,641000
5,2004,20,1600,351.7,400
5,2004,23,2200,351.7,1200
5,2004,101,400,351.7,100
5,2004,97,600,351.7,200
5,2004,105,4000,351.7,5000
5,2004,50,227000,351.7,810000
5,2004,52,20000,351.7,1310000
5,2005,78,100,552,100
5,2005,57,1000,552,1000
5,2005,30,13000,552,30000
5,2005,39,190000,552,590000
5,2005,20,1400,552,300
5,2005,23,1800,552,900
5,2005,101,200,552,100
5,2005,97,400,552,200
5,2005,105,3000,552,3000
5,2005,50,227000,552,904000
5,2005,52,21000,552,1412000
5,2006,30,13000,647.7,29000
5,2006,39,201000,647.7,636000
5,2006,20,1100,647.7,300
5,2006,23,2200,647.7,1000
5,2006,101,200,647.7,200
5,2006,97,300,647.7,100
5,2006,96,100,647.7,100
5,2006,105,4000,647.7,4000
5,2006,50,229000,647.7,910000
5,2007,30,13000,594.8,28000
5,2007,39,191000,594.8,617000
5,2007,20,900,594.8,200
5,2007,23,2000,594.8,900
5,2007,101,1000,594.8,1000
5,2007,97,2000,594.8,1000
5,2007,105,3000,594.8,4000
5,2007,50,231000,594.8,976000
5,2008,30,13000,717.1,30000
5,2008,39,201000,717.1,663000
5,2008,20,800,717.1,200
5,2008,23,1800,717.1,800
5,2008,101,1000,717.1,1000
5,2008,97,2000,717.1,1000
5,2008,105,3000,717.1,3000
5,2008,50,231000,717.1,927000
5,2009,30,11000,361.2,25000
5,2009,39,204000,361.2,640000
5,2009,20,900,361.2,300
5,2009,23,1800,361.2,800
5,2009,101,1000,361.2,1000
5,2009,97,300,361.2,200
5,2009,96,100,361.2,100
5,2009,105,3000,361.2,3000
5,2009,50,230000,361.2,940000
5,2009,52,1900,361.2,124000
5,2010,30,11000,451.5,30000
5,2010,39,204000,451.5,705000
5,2010,20,800,451.5,300
5,2010,23,1800,451.5,900
5,2010,101,100,451.5,100
5,2010,97,200,451.5,93
5,2010,96,200,451.5,200
5,2010,105,3000,451.5,3000
5,2010,50,226000,451.5,919000
5,2011,30,10000,705.2,25000
5,2011,41,2000,705.2,2000
5,2011,39,201000,705.2,649000
5,2011,20,8000,705.2,1000
5,2011,23,18000,705.2,5000
5,2011,97,3000,705.2,2200
5,2011,96,2000,705.2,2000
5,2011,105,3000,705.2,4000
5,2011,50,231000,705.2,1098000
5,2011,52,20,705.2,1491000
5,2012,30,2000,493.6,5000
5,2012,39,174000,493.6,542000
5,2012,20,400,493.6,100
5,2012,23,300,493.6,100
5,2012,97,100,493.6,100
5,2012,105,2000,493.6,2500
5,2012,50,184000,493.6,825000
5,2012,52,22000,493.6,1594000
5,2013,30,1000,586.6,2000
5,2013,39,173000,586.6,507000
5,2013,23,3000,586.6,1600
5,2013,97,2000,586.6,1400
5,2013,105,2000,586.6,2500
5,2013,50,184000,586.6,822000
5,2013,52,21000,586.6,1560000
5,2014,30,1000,382.7,3000
5,2014,39,173000,382.7,452000
5,2014,23,3000,382.7,1600
5,2014,97,2000,382.7,1200
5,2014,96,1000,382.7,900
5,2014,105,2000,382.7,2100
5,2014,50,187000,382.7,627000
5,2014,52,24000,382.7,1840000
5,1997,78,200,690.1,100
5,1997,57,3000,690.1,3000
5,1997,17,3000,690.1,3000
5,1997,30,65000,690.1,144000
5,1997,39,56000,690.1,169000
5,1997,20,700,690.1,200
5,1997,23,300,690.1,200
5,1997,101,500,690.1,300
5,1997,97,1100,690.1,500
5,1997,105,3000,690.1,2000
5,1997,50,135000,690.1,413000
5,1997,52,13000,690.1,770000
5,1998,78,100,588.6,100
5,1998,17,3000,588.6,2000
5,1998,30,63000,588.6,141000
5,1998,39,59000,588.6,171000
5,1998,20,500,588.6,200
5,1998,23,400,588.6,200
5,1998,101,500,588.6,200
5,1998,97,1200,588.6,600
5,1998,96,500,588.6,500
5,1998,105,3000,588.6,2000
5,1998,50,140000,588.6,488000
5,1998,52,13000,588.6,780000
5,1999,78,200,364.4,100
5,1999,17,3000,364.4,3000
5,1999,30,66000,364.4,177000
5,1999,39,61000,364.4,178000
5,1999,20,800,364.4,200
5,1999,23,400,364.4,200
5,1999,101,500,364.4,300
5,1999,97,1000,364.4,600
5,1999,96,1100,364.4,500
5,1999,105,3000,364.4,3000
5,1999,50,144000,364.4,517000
5,1999,52,15000,364.4,900000
5,2000,78,100,405.3,100
5,2000,17,3000,405.3,3000
5,2000,30,66000,405.3,184000
5,2000,39,63000,405.3,192000
5,2000,20,800,405.3,300
5,2000,101,400,405.3,200
5,2000,37,100,405.3,100
5,2000,97,900,405.3,400
5,2000,34,1800,405.3,1700
5,2000,50,142000,405.3,489000
5,2000,52,17000,405.3,1020000
5,2001,78,100,441,100
5,2001,17,300,441,300
5,2001,30,65000,441,189000
5,2001,41,100,441,100
5,2001,39,60000,441,171000
5,2001,20,700,441,200
5,2001,101,300,441,200
5,2001,97,700,441,300
5,2001,105,300,441,300
5,2001,50,139000,441,502000
5,2001,52,21000,441,1290000
5,2002,78,100,274.7,100
5,2002,17,3200,274.7,2200
5,2002,30,62000,274.7,128000
5,2002,41,100,274.7,100
5,2002,39,56000,274.7,159000
5,2002,20,800,274.7,200
5,2002,23,600,274.7,200
5,2002,101,500,274.7,400
5,2002,97,600,274.7,200
5,2002,105,3000,274.7,3000
5,2002,50,137000,274.7,471000
5,2002,52,25000,274.7,1310000
5,2003,78,100,424.6,100
5,2003,17,3000,424.6,2800
5,2003,30,66000,424.6,187000
5,2003,41,200,424.6,200
5,2003,39,58000,424.6,179000
5,2003,20,700,424.6,200
5,2003,23,1000,424.6,400
5,2003,101,400,424.6,200
5,2003,97,700,424.6,300
5,2003,105,3000,424.6,2000
5,2003,103,7000,424.6,12000
5,2003,50,146000,424.6,499000
5,2003,52,22000,424.6,1170000
5,2004,78,100,351.7,100
5,2004,17,3200,351.7,2800
5,2004,30,67000,351.7,194000
5,2004,39,58000,351.7,171000
5,2004,20,700,351.7,300
5,2004,23,400,351.7,100
5,2004,101,400,351.7,300
5,2004,97,700,351.7,300
5,2004,105,4000,351.7,4000
5,2004,50,145000,351.7,493000
5,2004,52,18000,351.7,1030000
5,2005,17,2700,552,2300
5,2005,30,66000,552,172000
5,2005,39,61000,552,182000
5,2005,20,700,552,200
5,2005,23,300,552,100
5,2005,101,300,552,200
5,2005,97,400,552,200
5,2005,96,400,552,400
5,2005,105,3000,552,3000
5,2005,50,145000,552,514000
5,2005,52,21000,552,1168000
5,2006,78,100,647.7,100
5,2006,17,3500,647.7,3000
5,2006,30,68000,647.7,225000
5,2006,39,56000,647.7,157000
5,2006,20,800,647.7,100
5,2006,23,300,647.7,100
5,2006,101,300,647.7,200
5,2006,97,400,647.7,100
5,2006,96,300,647.7,300
5,2006,105,4000,647.7,5000
5,2006,50,142000,647.7,517000
5,2007,78,100,594.8,100
5,2007,17,2700,594.8,2300
5,2007,30,70000,594.8,230000
5,2007,39,56000,594.8,185000
5,2007,20,700,594.8,100
5,2007,23,500,594.8,200
5,2007,101,1000,594.8,1000
5,2007,97,3000,594.8,1000
5,2007,105,3000,594.8,3000
5,2007,50,145000,594.8,552000
5,2008,78,100,717.1,100
5,2008,17,2300,717.1,2200
5,2008,30,70000,717.1,242000
5,2008,39,60000,717.1,209000
5,2008,20,500,717.1,100
5,2008,23,400,717.1,200
5,2008,101,2000,717.1,2000
5,2008,97,3000,717.1,1000
5,2008,96,2000,717.1,2000
5,2008,105,3000,717.1,3000
5,2008,50,154000,717.1,545000
5,2009,78,100,361.2,100
5,2009,17,2200,361.2,2700
5,2009,30,67000,361.2,240000
5,2009,39,70000,361.2,248000
5,2009,20,500,361.2,100
5,2009,23,400,361.2,200
5,2009,101,4000,361.2,3000
5,2009,97,300,361.2,100
5,2009,96,300,361.2,300
5,2009,105,5000,361.2,6000
5,2009,50,153000,361.2,589000
5,2009,52,1400,361.2,76000
5,2010,17,2000,451.5,3700
5,2010,30,63000,451.5,241000
5,2010,39,73000,451.5,261000
5,2010,20,600,451.5,100
5,2010,23,400,451.5,200
5,2010,101,100,451.5,100
5,2010,97,300,451.5,185
5,2010,96,200,451.5,200
5,2010,105,6000,451.5,8000
5,2010,50,154000,451.5,661000
5,2011,78,1000,705.2,1000
5,2011,17,16000,705.2,28000
5,2011,30,59000,705.2,241000
5,2011,39,74000,705.2,269000
5,2011,20,5000,705.2,2000
5,2011,23,6000,705.2,4000
5,2011,101,1000,705.2,1000
5,2011,97,3000,705.2,1800
5,2011,96,3000,705.2,4000
5,2011,105,6000,705.2,6000
5,2011,50,154000,705.2,694000
5,2011,52,20,705.2,1293000
5,2012,78,100,493.6,100
5,2012,17,1600,493.6,2900
5,2012,30,61000,493.6,248000
5,2012,96,20,493.6,20
5,2012,39,70000,493.6,252000
5,2012,20,600,493.6,200
5,2012,23,300,493.6,200
5,2012,101,100,493.6,100
5,2012,97,200,493.6,100
5,2012,96,200,493.6,200
5,2012,105,4000,493.6,4800
5,2012,103,1500,493.6,3300
5,2012,50,149000,493.6,629000
5,2012,52,19000,493.6,1321000
5,2013,17,13000,586.6,24000
5,2013,30,58000,586.6,228000
5,2013,39,70000,586.6,252000
5,2013,20,6000,586.6,2000
5,2013,23,1000,586.6,300
5,2013,97,2000,586.6,1500
5,2013,96,2000,586.6,2600
5,2013,105,4000,586.6,5200
5,2013,50,148000,586.6,671000
5,2013,52,21000,586.6,1481000
5,2014,17,14000,382.7,26000
5,2014,30,59000,382.7,222000
5,2014,39,71000,382.7,244000
5,2014,20,3000,382.7,1000
5,2014,23,1000,382.7,300
5,2014,97,1000,382.7,500
5,2014,96,2000,382.7,2600
5,2014,105,4000,382.7,4300
5,2014,50,150000,382.7,540000
5,2014,52,22000,382.7,1515000
5,1997,78,600,690.1,300
5,1997,30,15000,690.1,37000
5,1997,39,126000,690.1,422000
5,1997,20,1600,690.1,600
5,1997,23,300,690.1,100
5,1997,97,100,690.1,100
5,1997,105,2000,690.1,2000
5,1997,50,157000,690.1,563000
5,1997,41,500,690.1,300
5,1997,52,14000,690.1,780000
5,1998,78,400,588.6,300
5,1998,45,2000,588.6,2000
5,1998,30,13000,588.6,34000
5,1998,41,300,588.6,200
5,1998,39,134000,588.6,436000
5,1998,20,1300,588.6,400
5,1998,37,100,588.6,100
5,1998,97,100,588.6,100
5,1998,96,200,588.6,200
5,1998,105,2000,588.6,3000
5,1998,50,162000,588.6,748000
5,1998,52,13000,588.6,730000
5,1999,78,600,364.4,400
5,1999,30,15000,364.4,44000
5,1999,41,100,364.4,100
5,1999,39,133000,364.4,464000
5,1999,20,1300,364.4,700
5,1999,37,100,364.4,100
5,1999,105,2000,364.4,3000
5,1999,50,163000,364.4,803000
5,1999,52,14000,364.4,820000
5,2000,78,700,405.3,500
5,2000,30,16000,405.3,52000
5,2000,41,100,405.3,100
5,2000,39,136000,405.3,488000
5,2000,20,1400,405.3,600
5,2000,101,100,405.3,100
5,2000,37,200,405.3,200
5,2000,97,100,405.3,100
5,2000,34,100,405.3,100
5,2000,50,167000,405.3,773000
5,2000,52,15000,405.3,920000
5,2001,78,1000,441,1100
5,2001,45,1000,441,2000
5,2001,30,16000,441,49000
5,2001,41,200,441,100
5,2001,39,132000,441,445000
5,2001,20,1700,441,600
5,2001,101,100,441,100
5,2001,37,100,441,100
5,2001,105,200,441,300
5,2001,50,167000,441,785000
5,2001,52,16000,441,1000000
5,2002,78,800,274.7,900
5,2002,30,13000,274.7,36000
5,2002,41,100,274.7,100
5,2002,39,133000,274.7,495000
5,2002,20,600,274.7,200
5,2002,23,100,274.7,100
5,2002,101,100,274.7,100
5,2002,97,100,274.7,100
5,2002,105,2000,274.7,2000
5,2002,50,167000,274.7,715000
5,2002,52,17000,274.7,1040000
5,2003,78,1100,424.6,1200
5,2003,30,14000,424.6,48000
5,2003,41,300,424.6,200
5,2003,39,138000,424.6,465000
5,2003,20,700,424.6,300
5,2003,23,100,424.6,100
5,2003,97,100,424.6,100
5,2003,105,1000,424.6,1000
5,2003,103,5000,424.6,8000
5,2003,50,169000,424.6,747000
5,2003,52,15000,424.6,690000
5,2004,78,1200,351.7,1400
5,2004,30,13000,351.7,38000
5,2004,41,200,351.7,200
5,2004,39,145000,351.7,538000
5,2004,20,700,351.7,300
5,2004,23,100,351.7,100
5,2004,105,2000,351.7,2000
5,2004,50,171000,351.7,734000
5,2004,52,11000,351.7,610000
5,2005,78,1200,552,1200
5,2005,30,12000,552,40000
5,2005,41,100,552,100
5,2005,39,151000,552,526000
5,2005,20,800,552,300
5,2005,23,100,552,100
5,2005,96,200,552,200
5,2005,105,1000,552,2000
5,2005,50,170000,552,764000
5,2005,52,11000,552,676000
5,2006,78,1000,647.7,1100
5,2006,17,100,647.7,100
5,2006,30,12000,647.7,38000
5,2006,41,100,647.7,100
5,2006,39,147000,647.7,514000
5,2006,20,600,647.7,300
5,2006,37,100,647.7,100
5,2006,96,100,647.7,100
5,2006,105,1000,647.7,1000
5,2006,50,165000,647.7,692000
5,2007,78,900,594.8,900
5,2007,30,13000,594.8,49000
5,2007,41,100,594.8,100
5,2007,39,149000,594.8,554000
5,2007,20,600,594.8,300
5,2007,105,1000,594.8,1000
5,2007,50,167000,594.8,741000
5,2008,78,1000,717.1,1000
5,2008,30,12000,717.1,41000
5,2008,41,100,717.1,100
5,2008,39,155000,717.1,588000
5,2008,20,600,717.1,300
5,2008,37,1000,717.1,1000
5,2008,96,1000,717.1,1000
5,2008,105,1000,717.1,1000
5,2008,50,171000,717.1,708000
5,2009,78,700,361.2,700
5,2009,30,10000,361.2,35000
5,2009,41,100,361.2,100
5,2009,39,161000,361.2,636000
5,2009,20,500,361.2,200
5,2009,96,100,361.2,100
5,2009,105,1000,361.2,1000
5,2009,50,170000,361.2,735000
5,2009,52,700,361.2,42000
5,2010,78,600,451.5,600
5,2010,30,9000,451.5,35000
5,2010,41,100,451.5,100
5,2010,39,163000,451.5,588000
5,2010,20,400,451.5,200
5,2010,96,100,451.5,100
5,2010,105,1000,451.5,1000
5,2010,50,169000,451.5,793000
5,2011,78,6000,705.2,6000
5,2011,30,8000,705.2,37000
5,2011,39,165000,705.2,583000
5,2011,20,2000,705.2,1000
5,2011,105,1000,705.2,1000
5,2011,50,171000,705.2,866000
5,2011,52,9,705.2,599000
5,2012,78,600,493.6,600
5,2012,30,8000,493.6,27000
5,2012,41,100,493.6,100
5,2012,39,165000,493.6,625000
5,2012,20,300,493.6,100
5,2012,96,100,493.6,100
5,2012,105,1000,493.6,1500
5,2012,103,3500,493.6,5700
5,2012,50,169000,493.6,773000
5,2012,52,10000,493.6,651000
5,2013,78,4000,586.6,4000
5,2013,30,8000,586.6,26000
5,2013,39,167000,586.6,596000
5,2013,20,3000,586.6,1000
5,2013,96,2000,586.6,2100
5,2013,105,1000,586.6,1500
5,2013,50,169000,586.6,837000
5,2013,52,10000,586.6,764000
5,2014,78,4000,382.7,3500
5,2014,30,8000,382.7,29000
5,2014,39,167000,382.7,616000
5,2014,20,2000,382.7,1000
5,2014,23,2000,382.7,1100
5,2014,96,1000,382.7,1100
5,2014,105,1000,382.7,1300
5,2014,50,167000,382.7,685000
5,2014,52,11000,382.7,825000
5,1997,78,100,690.1,100
5,1997,30,4000,690.1,10000
5,1997,39,97000,690.1,290000
5,1997,20,700,690.1,200
5,1997,105,1000,690.1,1000
5,1997,50,102000,690.1,348000
5,1997,41,200,690.1,100
5,1997,52,5000,690.1,270000
5,1998,30,4000,588.6,11000
5,1998,41,200,588.6,100
5,1998,39,99000,588.6,314000
5,1998,20,600,588.6,200
5,1998,84,5000,588.6,17000
5,1998,96,200,588.6,200
5,1998,105,12000,588.6,9000
5,1998,50,238000,588.6,990000
5,1998,52,4000,588.6,240000
5,1999,30,4000,364.4,13000
5,1999,41,100,364.4,100
5,1999,39,100000,364.4,319000
5,1999,20,200,364.4,0
5,1999,105,1000,364.4,1000
5,1999,50,111000,364.4,523000
5,1999,52,4000,364.4,220000
5,2000,30,4000,405.3,12000
5,2000,41,100,405.3,100
5,2000,39,103000,405.3,358000
5,2000,20,400,405.3,200
5,2000,101,100,405.3,100
5,2000,97,100,405.3,100
5,2000,34,200,405.3,200
